track_id,acoustic,danceable,energetic,instrumental,lively,speechy,happy
29014,0,1,0,1,0,0,1
29015,0,1,1,1,1,0,1
29016,0,1,0,1,0,0,1
29017,0,1,1,0,1,0,0
29018,0,1,0,1,0,0,0
29019,0,0,0,1,0,0,0
29020,0,1,0,1,0,0,0
29021,0,1,1,1,0,0,1
29022,1,1,1,0,0,0,0
29023,0,1,1,0,0,0,1
29024,0,1,1,0,0,0,1
29025,0,1,1,0,1,0,1
29026,0,1,1,1,0,0,0
29027,0,1,1,0,0,0,1
29028,0,1,1,1,1,0,0
29037,0,1,0,1,0,0,1
29038,0,1,0,1,0,1,1
29039,0,1,0,1,0,1,1
29040,0,1,0,1,0,0,0
29041,0,1,0,1,0,1,0
29042,0,1,0,0,0,0,1
29043,0,1,0,1,0,0,0
29044,0,1,0,0,0,0,0
29261,0,1,0,0,0,0,1
29262,0,1,0,0,1,1,0
29263,0,1,0,1,0,0,0
29264,0,1,0,0,0,0,0
29265,0,0,0,0,0,0,0
29266,0,1,0,0,0,1,1
29271,0,1,0,0,1,0,1
29273,1,0,0,1,0,0,0
29274,0,1,0,0,0,0,1
29447,0,0,1,1,0,0,0
29448,0,0,1,0,0,0,0
29449,0,0,1,1,0,0,0
29450,0,1,1,0,0,0,1
29451,0,0,1,0,0,0,0
29452,0,0,1,0,1,0,0
29453,1,0,0,1,0,0,0
29454,1,0,0,1,1,0,1
29455,1,1,0,1,0,0,1
29456,1,1,0,1,0,0,0
29457,1,0,0,1,0,0,0
29458,1,1,0,1,0,0,0
29459,1,0,0,1,0,0,0
29460,1,0,0,1,0,0,0
29461,1,0,0,1,0,0,0
29467,1,0,0,1,0,0,0
29468,0,1,0,1,0,0,0
29469,1,0,0,1,0,0,0
29470,1,1,0,1,0,0,0
29471,0,0,0,1,0,0,0
29472,1,0,1,1,0,0,0
29473,1,0,0,1,0,0,0
29474,0,0,0,1,0,0,0
29475,0,1,0,1,0,0,0
29476,1,1,0,1,0,0,0
29477,0,1,0,1,0,0,1
29478,0,0,0,0,1,0,0
29479,1,0,0,1,0,0,0
29480,1,1,1,1,0,0,1
29496,1,1,0,1,0,0,1
29497,0,1,0,1,0,0,1
29498,0,0,0,1,0,0,0
29499,1,0,0,0,0,0,0
29526,0,1,1,1,1,0,1
29527,0,1,0,1,0,0,1
29528,0,0,0,1,0,0,0
29529,1,1,1,1,0,0,1
29530,0,0,0,0,0,0,0
29532,0,1,0,1,0,0,0
29587,0,1,0,0,1,1,1
29602,0,1,0,0,1,1,0
29603,0,0,1,1,1,1,0
29604,0,1,1,0,1,1,0
29605,0,1,0,0,1,1,1
29606,0,1,1,1,1,1,1
29607,0,0,0,1,0,1,1
29608,1,0,1,1,1,1,0
29621,1,0,0,1,1,0,0
29622,1,0,1,1,1,0,0
29765,0,1,1,1,0,1,1
29766,1,0,0,0,0,0,1
29767,0,1,0,0,0,1,0
29769,0,0,0,1,1,1,0
29770,0,0,0,0,1,0,1
29773,1,0,0,1,0,0,0
29774,1,0,0,1,0,0,0
29816,0,0,0,1,0,0,0
29817,0,0,0,1,0,0,0
29818,0,0,0,1,0,0,1
29819,0,0,1,1,0,0,1
29820,0,0,0,1,0,0,0
29821,0,0,0,0,0,0,0
29822,0,0,0,0,0,0,0
29823,0,0,0,0,1,0,0
29824,0,0,1,0,1,0,0
29825,0,0,0,0,0,0,0
29830,0,0,0,1,0,0,0
29831,1,0,0,1,0,0,0
29832,0,1,1,1,0,0,0
29833,0,1,1,1,0,0,0
29834,0,0,1,1,0,0,0
29835,0,0,1,1,0,0,0
29836,0,0,0,1,0,0,0
29837,0,0,1,1,0,0,0
29838,0,0,0,1,0,0,0
29839,0,0,0,1,0,0,0
29840,0,0,0,1,0,0,0
29841,0,0,0,0,1,0,0
29842,0,0,0,1,0,0,0
29844,0,0,0,1,0,0,1
29846,1,0,0,0,0,0,0
29849,0,1,0,0,1,0,1
29851,1,0,0,1,0,0,0
29854,0,0,1,1,1,0,0
29855,0,0,1,1,0,0,0
29856,0,0,1,1,0,0,0
29857,0,0,1,1,0,0,0
29858,0,0,1,1,0,0,0
29859,0,0,1,1,0,0,0
29860,0,0,1,1,0,0,0
29861,0,0,1,1,0,0,0
29881,1,1,0,1,0,0,0
29932,0,0,0,0,0,0,1
29933,0,0,0,0,0,0,0
29934,0,0,0,0,0,0,0
29936,0,0,0,0,0,0,0
29937,0,0,0,0,0,0,0
29939,0,1,0,1,0,1,0
29940,0,1,0,1,0,0,1
29941,0,1,0,0,0,0,1
29942,0,1,0,1,0,0,1
29943,0,0,0,1,0,0,1
29944,0,1,0,1,0,0,1
29945,0,1,0,1,0,0,1
29946,0,1,0,1,0,0,1
29947,0,1,0,1,0,0,1
29948,0,1,0,0,0,0,1
29949,0,1,0,0,0,0,1
29950,0,0,0,0,0,0,0
29951,0,1,0,1,0,0,1
29952,0,1,0,0,0,0,0
29953,0,1,0,1,0,0,1
29954,0,1,0,1,0,0,1
29955,0,1,0,1,0,0,1
29956,1,1,0,1,0,1,0
29957,0,1,1,0,0,1,1
29958,0,1,0,0,0,0,1
29959,0,1,0,1,0,0,1
29960,0,1,0,0,0,0,1
29961,0,1,0,0,0,0,1
29998,0,1,1,0,0,0,0
29999,0,0,1,1,0,0,0
30000,1,0,0,1,0,0,0
30001,1,0,1,0,1,1,0
30002,0,0,1,1,0,0,0
30003,0,0,1,0,1,0,0
30004,0,1,1,1,1,0,0
30005,1,0,0,1,1,0,0
30006,0,1,0,0,0,0,0
30007,0,1,1,0,0,0,1
30008,0,1,1,0,0,0,1
30009,0,1,0,1,0,1,1
30011,1,0,1,1,0,0,0
30012,0,1,0,1,0,0,1
30013,0,0,1,1,0,0,1
30014,0,0,1,0,1,0,1
30015,1,0,1,0,1,0,1
30016,1,0,1,0,1,0,0
30017,0,0,1,0,0,0,1
30018,0,0,0,0,0,0,1
30019,1,0,0,0,1,0,1
30020,1,0,1,0,0,0,0
30021,1,0,0,0,0,0,0
30022,0,0,0,0,0,0,0
30023,1,1,0,0,0,0,1
30024,0,0,0,0,0,0,1
30025,0,1,1,0,0,0,1
30026,0,0,1,0,0,0,0
30027,1,1,0,0,0,0,1
30028,0,1,0,0,1,0,1
30030,0,0,0,0,1,0,0
30031,1,0,0,0,0,0,0
30032,1,1,0,0,0,0,1
30071,1,0,1,1,0,0,1
30077,1,0,1,1,0,0,1
30131,1,0,0,0,1,0,0
30178,1,0,0,1,1,0,0
30179,1,0,0,0,0,1,0
30230,0,1,1,0,1,1,1
30231,0,1,0,0,0,1,1
30240,0,1,1,1,0,0,1
30241,0,1,0,1,0,0,0
30242,1,0,0,0,0,1,1
30244,0,1,1,1,0,1,1
30245,0,0,0,0,1,0,0
30246,0,1,0,0,0,1,1
30247,0,1,0,1,0,0,0
30248,0,0,0,0,0,1,1
30290,1,0,0,1,0,0,0
30302,0,0,1,1,0,0,0
30303,1,0,0,1,0,0,0
30304,0,0,0,1,0,0,0
30305,0,0,1,1,0,0,0
30306,0,1,0,1,0,0,0
30307,0,1,0,1,1,0,0
30309,1,0,0,1,0,0,0
30310,0,1,0,0,0,1,0
30315,1,0,0,1,0,0,0
30374,0,0,0,0,0,0,0
30375,0,1,1,1,0,0,1
30376,0,1,1,1,0,0,1
30377,1,1,0,0,0,0,0
30378,0,0,1,0,0,0,1
30379,0,1,0,0,0,0,1
30380,1,0,1,1,0,0,0
30381,0,0,0,1,0,0,0
30382,1,0,0,1,0,0,0
30383,0,0,1,1,0,0,1
30384,0,0,1,1,0,0,1
30387,1,1,0,1,0,0,1
30388,1,0,0,1,0,0,1
30389,1,0,0,1,0,1,0
30390,1,0,0,1,1,0,1
30391,1,0,0,1,0,0,1
30392,1,0,0,1,0,0,1
30394,1,0,0,1,0,0,1
30395,1,1,0,1,0,0,1
30486,0,1,0,1,0,0,1
30487,0,1,1,0,0,0,1
30488,1,1,1,1,0,0,0
30519,0,0,1,0,0,0,0
30520,0,0,1,0,0,0,1
30521,0,0,0,1,1,0,0
30522,0,1,1,1,0,0,1
30607,0,0,1,1,0,0,0
30608,0,0,1,1,0,0,0
30609,0,1,1,1,0,0,1
30612,1,0,0,1,0,0,0
30613,0,1,1,1,0,0,0
30615,0,0,1,1,0,0,1
30616,0,0,0,1,1,0,0
30617,0,0,1,1,0,0,0
30618,0,1,0,0,0,0,1
30619,0,0,1,1,0,0,0
30620,0,0,1,1,0,0,0
30621,0,0,1,1,1,0,0
30622,0,1,0,1,0,0,1
30623,1,0,0,0,0,0,0
30633,0,0,0,1,0,0,0
30634,0,0,0,1,0,0,0
30865,0,0,1,1,0,0,0
30866,0,1,0,1,0,0,0
30893,0,1,0,1,1,0,1
30894,0,1,0,1,0,1,0
30895,0,1,0,1,0,1,0
30896,0,1,0,1,0,0,0
30897,0,1,0,0,0,1,0
30898,0,1,1,1,0,1,0
30899,0,1,0,1,1,0,1
30900,0,1,0,1,0,1,0
30901,0,1,0,1,0,0,0
30902,0,1,0,1,0,0,0
30903,0,1,0,1,0,0,0
30904,0,0,0,1,0,1,0
30905,0,1,0,1,0,0,0
30906,0,1,0,1,0,1,1
30907,0,1,1,1,0,0,0
30908,0,1,0,1,0,1,0
30909,0,1,0,1,0,1,0
30910,0,1,0,0,0,1,0
30911,0,0,0,0,0,1,0
30912,0,1,0,0,0,0,0
30913,0,1,0,1,0,1,0
30914,0,1,0,1,0,1,0
30915,0,1,0,0,0,1,0
30916,0,1,0,1,0,1,0
30917,0,1,0,1,0,0,0
30927,1,0,1,0,0,0,1
30928,1,1,0,0,1,0,1
30929,1,0,1,0,1,0,0
30931,1,0,0,0,0,0,1
30932,1,0,0,0,1,0,0
30975,0,1,0,1,0,0,1
30977,0,0,1,1,1,0,1
30978,1,0,0,1,1,0,0
30979,0,0,1,1,1,0,1
30980,0,1,0,0,1,0,0
30981,0,0,0,1,0,0,1
30982,0,1,1,0,1,0,0
30984,0,1,0,1,0,0,0
30985,0,1,0,1,0,0,0
30986,0,1,1,1,0,0,1
30987,0,0,1,0,1,0,1
30988,0,0,0,0,0,0,0
30989,0,0,0,0,1,0,0
31025,0,0,1,0,1,0,0
31026,0,0,0,0,0,0,0
31027,0,1,1,1,0,0,1
31028,0,0,0,1,1,1,0
31029,1,1,1,1,0,0,0
31030,1,1,0,1,0,0,0
31031,1,1,0,1,0,0,0
31032,0,0,0,0,0,0,0
31033,1,0,0,1,0,0,0
31034,1,0,0,1,0,0,0
31035,1,1,0,1,0,0,1
31036,1,1,0,1,0,0,1
31037,0,0,0,0,0,0,0
31038,0,1,0,1,0,0,1
31039,1,1,0,0,0,0,0
31040,0,1,0,0,0,0,0
31041,0,1,0,1,0,0,0
31043,0,1,0,0,0,0,0
31044,1,1,1,0,0,0,1
31052,1,0,0,0,0,0,0
31053,1,0,0,0,0,0,0
31119,1,0,0,1,1,0,0
31120,1,0,0,1,1,0,1
31121,1,0,0,1,1,1,0
31122,1,0,0,1,0,0,0
31126,1,0,0,1,1,0,0
31127,1,0,0,1,0,1,0
31128,1,0,0,1,0,0,1
31129,1,0,0,1,1,0,1
31130,1,0,0,1,0,0,0
31131,1,0,0,1,0,0,0
31133,1,0,0,1,1,0,0
31135,1,0,0,1,1,0,0
31142,1,0,0,1,1,0,1
31143,1,0,0,1,1,0,0
31144,1,0,0,1,1,0,1
31145,1,0,0,1,0,0,0
31146,1,0,0,1,1,0,1
31147,1,0,0,1,1,0,0
31148,1,0,0,1,1,0,0
31149,1,0,0,1,1,1,1
31150,1,0,0,1,1,0,0
31151,0,1,0,0,0,0,1
31152,0,0,0,0,0,0,0
31154,1,1,1,0,0,1,1
31160,0,0,1,0,0,1,1
31161,0,1,0,0,0,1,1
31162,0,1,1,0,1,1,1
31166,0,1,0,0,0,1,1
31167,1,0,0,0,0,1,1
31233,1,0,0,1,0,0,1
31234,1,0,0,1,0,0,1
31235,1,0,0,1,0,0,0
31236,1,0,0,1,0,0,1
31238,1,0,0,1,0,0,1
31239,1,0,0,1,0,0,1
31240,1,0,0,1,0,0,1
31241,1,0,0,1,0,0,0
31242,1,0,0,1,0,0,0
31243,1,0,0,1,0,0,0
31244,1,0,0,1,0,0,0
31245,1,0,0,1,0,0,0
31246,1,0,0,1,0,0,0
31247,1,0,0,1,0,0,0
31248,1,0,0,1,0,0,0
31249,1,0,0,1,0,0,0
31250,1,0,0,1,0,0,0
31252,1,0,1,0,0,0,0
31253,0,0,1,0,1,0,0
31254,0,0,1,1,0,0,0
31255,0,0,1,0,0,0,0
31256,0,0,1,1,0,0,0
31257,0,0,1,0,1,0,0
31300,0,0,0,1,0,0,0
31301,0,0,0,1,0,0,0
31302,0,0,0,1,0,0,0
31303,0,0,0,1,0,0,0
31304,0,0,0,1,0,0,0
31305,0,0,0,1,1,0,0
31335,1,0,0,0,0,0,1
31336,0,0,0,1,1,0,1
31337,1,1,0,0,0,0,1
31338,1,0,0,0,0,0,1
31339,1,0,0,0,0,0,0
31340,1,1,0,0,0,0,1
31341,1,0,0,0,0,0,1
31342,1,0,0,1,0,0,1
31353,1,0,0,1,0,0,0
31354,1,0,0,1,0,0,0
31355,1,0,0,1,0,0,0
31356,1,0,0,1,0,0,0
31357,0,0,1,0,0,0,0
31358,1,0,1,0,0,0,0
31359,0,1,0,1,0,0,1
31360,0,1,0,0,0,0,1
31361,1,1,0,0,0,0,1
31362,1,1,0,0,0,0,0
31363,0,1,0,0,0,0,0
31365,1,0,1,0,0,0,0
31366,1,1,0,1,0,0,0
31367,0,1,0,1,0,0,1
31377,0,0,1,1,0,0,1
31378,0,0,0,0,0,0,1
31379,0,0,1,1,0,0,0
31380,1,0,0,1,0,0,0
31381,0,1,0,0,0,0,0
31382,0,0,0,1,1,0,0
31383,1,1,0,1,0,0,0
31384,0,0,0,0,0,0,0
31388,1,0,0,1,0,0,0
31426,0,0,1,1,1,0,0
31427,0,0,1,1,0,0,0
31428,0,0,1,0,0,0,0
31433,0,0,1,1,0,0,0
31434,0,0,1,1,1,0,1
31435,0,0,1,1,0,0,0
31436,0,0,1,1,0,0,0
31437,0,0,1,0,0,0,1
31438,0,0,1,0,0,0,0
31439,1,0,0,1,0,0,0
31440,0,0,1,1,1,0,0
31441,0,0,1,1,1,0,1
31446,0,0,1,0,0,0,1
31455,0,0,1,1,0,0,0
31456,0,0,1,1,1,0,0
31457,0,0,1,1,1,0,1
31458,0,0,1,1,0,0,1
31459,0,0,1,1,0,0,0
31460,0,0,1,1,0,0,0
31461,0,0,1,1,0,0,1
31462,0,0,1,1,0,0,1
31463,0,0,0,1,0,0,0
31464,1,0,0,1,0,0,0
31465,1,0,0,1,0,0,0
31466,0,0,0,1,0,0,0
31474,1,1,0,0,0,0,0
31475,1,1,0,0,0,0,0
31476,1,0,0,1,0,0,0
31477,1,1,0,1,0,0,0
31478,0,0,0,0,0,0,0
31479,1,0,0,1,0,0,0
31480,1,0,0,1,0,0,0
31481,1,1,0,0,0,0,0
31482,1,0,0,0,0,0,1
31483,0,0,1,0,0,0,1
31484,1,0,1,0,0,0,0
31485,0,0,1,0,0,0,0
31486,0,0,0,0,0,0,1
31552,1,0,0,1,0,1,0
31553,1,0,0,0,0,1,0
31554,1,0,0,1,0,1,0
31568,0,1,0,0,1,0,1
31569,0,1,1,0,0,0,0
31570,1,1,0,1,1,0,1
31571,0,1,1,0,0,0,1
31572,0,1,0,0,0,0,0
31573,0,1,0,1,0,0,1
31574,1,1,1,1,0,0,1
31575,1,0,0,1,0,0,0
31576,0,1,0,1,0,0,0
31577,1,1,1,0,0,0,1
31578,1,1,0,1,0,0,0
31593,0,1,1,1,0,0,1
31594,1,1,0,1,0,0,0
31595,0,0,0,1,1,0,0
31596,0,0,0,1,0,0,0
31597,0,0,0,0,0,0,1
31607,1,0,0,1,0,0,0
31608,1,0,1,0,0,0,0
31609,1,0,0,1,0,0,0
31610,1,0,1,1,0,0,0
31611,1,0,1,1,0,0,0
31612,1,0,1,1,0,0,0
31613,1,0,1,1,0,0,1
31614,1,0,0,0,0,0,0
31615,1,0,0,0,0,0,0
31616,1,0,0,0,0,0,0
31629,0,1,0,1,0,1,1
31631,0,0,1,0,0,0,1
31632,0,1,0,1,0,0,0
31633,0,0,1,0,0,0,1
31634,0,1,0,1,0,0,1
31635,0,0,1,1,1,0,0
31636,0,1,0,1,0,0,0
31637,0,1,1,0,0,0,0
31638,0,1,0,1,0,0,0
31639,0,1,0,1,0,0,0
31640,0,1,0,1,0,0,0
31641,1,0,0,1,0,0,0
31642,1,0,0,1,0,0,0
31644,0,0,0,1,0,1,0
31645,0,1,0,0,1,0,0
31732,1,0,0,1,0,0,0
31733,1,1,0,1,0,1,0
31734,0,1,0,1,0,0,1
31735,1,1,0,1,0,0,0
31736,1,0,0,1,0,0,0
31737,1,0,0,1,0,0,1
31738,1,1,0,1,0,0,0
31739,1,1,0,1,0,0,0
31740,1,1,0,1,1,0,0
31741,1,1,0,1,0,0,0
31742,0,1,1,1,0,0,1
31743,0,1,0,0,0,0,0
31744,1,0,0,0,0,0,0
31745,1,1,0,0,0,0,0
31746,1,0,1,1,0,0,1
31747,1,1,1,1,0,1,1
31748,1,1,0,1,0,0,0
31749,0,0,0,1,0,0,0
31750,1,0,0,1,0,0,0
31751,0,0,1,1,0,0,0
31752,1,1,0,1,0,0,1
31753,1,0,0,0,0,0,0
31754,0,0,1,1,0,0,0
31755,1,0,1,1,0,0,1
31805,1,0,1,1,0,0,0
31809,1,0,0,1,0,0,0
31810,1,0,0,1,0,0,0
31819,1,0,0,0,0,0,0
31869,0,1,1,0,1,0,0
31871,0,1,1,0,0,1,1
31873,0,0,1,1,0,0,0
31874,1,0,0,1,0,0,0
31875,0,1,1,0,0,0,1
31876,0,1,1,0,0,1,1
31878,1,1,1,0,0,0,1
31879,0,1,0,0,0,0,1
31880,0,0,1,0,0,0,1
31881,0,0,1,1,0,0,0
31886,1,0,0,0,0,0,0
31933,1,1,1,0,0,0,0
31934,0,1,1,1,1,0,1
31936,1,1,0,1,0,0,0
31937,1,1,1,0,0,1,0
31938,1,1,1,0,0,0,1
31939,1,1,1,0,0,0,1
31940,1,0,0,1,1,0,0
31941,1,1,0,1,0,1,1
31942,0,1,0,0,0,0,1
31943,1,1,1,1,0,0,1
31944,0,1,1,0,0,0,0
31945,0,1,1,0,0,0,0
31999,0,1,0,1,0,0,0
32000,1,0,0,0,0,0,0
32001,1,0,0,1,0,0,0
32002,1,0,0,1,0,0,0
32053,0,1,0,1,0,0,0
32054,0,1,0,1,0,0,0
32055,0,1,0,0,0,0,0
32056,0,1,0,1,0,0,0
32057,0,1,1,1,1,0,0
32058,0,1,1,0,0,0,0
32059,0,1,1,1,0,0,0
32060,0,1,0,1,0,1,0
32061,0,0,0,1,0,0,0
32062,0,0,1,1,1,0,0
32063,0,0,1,1,0,0,0
32064,0,1,0,1,0,0,0
32075,1,0,0,1,0,0,0
32076,1,0,0,1,0,0,0
32077,0,1,0,1,0,0,0
32078,1,0,0,0,0,0,0
32079,0,0,0,1,0,0,1
32080,0,0,0,0,0,0,1
32081,0,0,0,0,0,0,1
32082,0,0,0,1,1,0,0
32083,0,0,0,1,0,0,0
32084,0,0,1,0,0,0,1
32085,0,0,0,1,0,0,1
32086,1,0,0,0,0,0,0
32087,0,0,1,1,1,1,0
32088,0,0,1,0,1,1,1
32089,0,0,1,1,1,0,0
32090,0,1,1,1,0,0,1
32091,0,0,1,1,0,0,1
32094,0,0,0,1,1,1,0
32095,0,1,0,0,0,0,0
32096,0,1,0,0,0,0,0
32097,0,1,0,1,0,0,1
32098,1,0,0,0,1,1,0
32134,0,0,0,1,0,0,0
32176,0,0,0,0,0,0,0
32177,1,0,0,1,0,0,0
32214,0,1,0,1,0,0,0
32215,0,1,1,0,0,1,1
32216,0,1,0,1,0,0,1
32217,1,0,1,1,0,0,0
32218,0,0,1,1,1,1,0
32219,0,0,0,1,0,0,0
32220,1,1,0,1,0,0,0
32221,1,0,0,1,1,0,0
32222,1,0,1,1,0,0,0
32223,1,0,0,1,1,0,0
32224,1,0,0,1,0,0,0
32225,1,0,0,1,0,0,0
32226,1,0,1,1,0,0,0
32227,1,0,0,1,0,0,0
32228,1,0,0,1,0,0,0
32229,0,1,1,1,0,0,1
32230,1,0,0,1,0,0,0
32231,1,0,0,1,0,0,0
32296,1,0,0,0,0,0,0
32297,1,0,0,0,0,0,0
32299,1,0,0,1,0,0,0
32300,1,0,0,0,0,0,0
32302,1,0,0,0,0,0,0
32303,1,0,0,0,0,0,0
32305,1,0,0,1,0,0,0
32306,1,0,0,0,0,0,0
32325,1,1,1,0,1,0,1
32326,1,1,0,1,0,0,1
32327,0,1,0,0,0,0,1
32328,1,1,0,0,0,1,1
32329,1,1,0,1,0,0,0
32330,1,1,0,1,0,1,1
32331,0,1,1,0,0,0,1
32332,1,0,0,1,0,0,0
32333,1,1,0,0,0,1,1
32334,1,1,0,0,0,0,0
32335,0,1,0,1,0,0,1
32336,1,1,0,0,0,0,1
32337,0,1,0,0,0,0,1
32338,1,1,0,0,0,0,0
32339,0,1,0,0,0,1,1
32340,1,0,0,1,0,0,0
32341,1,1,0,0,1,0,1
32342,1,0,0,1,0,0,0
32343,1,1,0,0,0,0,1
32344,1,0,0,1,0,0,0
32345,1,1,0,0,0,0,1
32346,1,0,0,0,0,0,0
32347,0,1,0,1,0,0,1
32348,1,1,0,1,0,0,0
32350,0,0,0,1,0,0,0
32351,1,0,0,0,0,0,0
32352,0,1,0,0,0,0,1
32353,1,0,0,1,0,0,0
32431,1,0,1,1,1,0,0
32432,0,0,1,1,0,0,1
32433,1,0,1,0,0,0,1
32434,0,0,1,1,1,0,0
32435,0,0,1,1,0,0,0
32436,1,1,1,1,1,0,1
32437,1,0,1,1,0,0,1
32438,0,0,1,1,0,1,0
32439,0,0,1,1,0,0,0
32440,1,0,0,1,0,0,0
32441,0,1,0,0,0,0,0
32442,1,0,0,1,0,0,0
32443,0,0,0,0,0,0,0
32444,0,1,0,1,0,0,0
32445,1,0,0,1,1,0,0
32448,1,0,0,0,1,0,0
32449,0,0,0,1,0,0,1
32450,0,0,0,1,0,0,0
32451,1,0,0,0,0,0,0
32452,1,0,0,0,1,0,0
32453,1,0,0,1,0,0,0
32454,0,0,0,0,0,0,0
32455,1,0,0,1,0,0,1
32456,1,0,0,1,0,0,0
32457,1,1,0,1,0,0,1
32458,0,0,0,1,1,0,0
32459,0,0,0,1,0,0,0
32460,0,0,1,1,0,0,0
32461,0,0,1,1,0,0,0
32462,0,0,1,1,0,0,0
32464,0,0,1,0,1,0,0
32467,1,0,0,0,1,0,1
32468,0,1,0,0,0,0,1
32469,0,1,0,0,0,1,1
32470,1,1,0,0,0,0,1
32471,0,0,0,0,0,1,0
32472,0,0,0,0,0,1,0
32473,1,1,0,0,0,1,1
32474,1,1,0,0,0,1,0
32475,0,0,0,0,0,1,1
32476,0,1,0,0,0,1,1
32477,0,1,0,0,0,1,1
32478,0,0,0,0,0,1,0
32479,1,0,0,0,0,1,0
32480,1,0,0,0,0,1,0
32481,1,0,0,0,1,1,1
32482,0,0,0,0,0,1,0
32483,0,1,0,0,0,0,1
32484,0,0,0,0,1,1,0
32485,1,0,0,0,0,1,1
32487,0,0,1,0,0,1,1
32488,0,1,0,0,0,1,1
32489,0,0,0,0,0,1,0
32490,1,0,0,0,0,1,1
32491,1,0,0,0,1,1,1
32492,0,0,0,0,1,1,1
32493,0,0,0,0,1,1,1
32494,0,1,0,1,0,0,0
32495,0,1,0,0,0,1,1
32496,0,1,0,0,0,1,1
32497,1,0,0,0,0,1,1
32498,0,1,0,0,0,1,0
32499,0,0,0,0,0,1,1
32500,0,1,0,0,0,1,0
32501,1,0,0,0,0,1,1
32502,0,1,0,0,0,1,0
32504,0,1,0,0,0,1,1
32505,0,1,0,0,0,1,1
32506,0,1,0,0,0,1,1
32508,0,0,1,1,0,0,0
32509,0,1,1,1,0,0,1
32510,0,1,1,1,0,0,0
32511,0,1,1,1,0,0,0
32512,0,0,1,1,0,0,0
32513,0,1,0,1,0,0,0
32514,0,0,1,1,0,0,0
32515,0,0,1,0,0,1,0
32516,0,1,0,0,0,1,1
32517,0,1,1,1,0,0,0
32518,0,1,1,1,0,0,0
32519,0,0,1,1,0,0,0
32520,0,0,1,0,0,0,0
32521,0,1,0,1,0,0,0
32522,1,0,0,1,0,0,0
32635,0,0,0,1,0,0,0
32636,1,0,0,0,0,0,0
32657,0,1,0,1,0,1,0
32658,0,1,1,0,1,1,1
32659,1,0,1,0,0,1,1
32660,1,0,1,1,0,1,0
32661,1,1,0,0,0,1,1
32662,0,0,0,0,1,1,0
32663,0,1,1,0,0,0,0
32664,1,0,0,1,1,0,0
32665,0,1,0,1,0,1,0
32666,1,0,1,0,0,0,0
32667,0,1,1,1,0,1,0
32668,0,1,0,1,0,1,1
32669,1,1,1,1,0,0,1
32671,0,0,0,1,0,0,0
32672,0,1,0,1,0,0,0
32674,0,0,0,0,0,1,0
32675,0,0,0,0,0,0,1
32676,0,0,0,0,0,0,1
32696,1,1,0,1,1,1,1
32697,1,1,0,0,0,0,1
32698,1,1,0,0,0,1,0
32700,1,1,0,1,0,0,0
32701,1,0,0,0,0,0,1
32702,1,1,0,0,0,0,0
32703,1,0,0,1,0,0,0
32704,1,0,0,0,0,0,0
32705,1,0,0,0,0,0,0
32706,1,0,0,1,0,0,0
32750,0,1,0,0,1,1,1
32752,0,1,0,0,0,0,0
32755,1,1,0,1,0,1,0
32756,1,1,0,0,0,0,0
32758,0,0,0,1,1,0,0
32759,0,0,0,0,0,0,0
32760,0,1,0,1,0,0,1
32775,0,0,0,1,0,0,0
32776,0,0,0,0,0,0,0
32800,1,0,0,1,0,0,0
32801,1,0,1,1,0,0,0
32816,0,0,1,0,1,0,0
32817,0,0,0,1,0,0,0
32818,0,0,0,1,0,0,0
32819,0,1,1,1,0,0,0
32820,0,0,1,0,0,0,0
32821,1,0,0,1,0,0,0
32872,0,1,1,1,0,0,1
32873,0,1,0,1,0,0,0
32874,0,1,0,0,0,0,0
32875,0,0,1,0,0,0,0
32876,1,1,0,0,0,0,1
32877,0,1,0,0,0,1,0
32878,0,1,0,0,0,1,0
32879,1,0,0,0,0,1,1
32880,0,1,1,0,0,0,1
32881,0,1,0,0,0,1,0
32882,0,1,1,0,0,1,1
32883,0,0,1,0,0,1,1
32888,1,0,0,1,0,0,0
32889,1,0,0,0,0,0,0
32890,1,1,0,0,1,1,0
32891,1,0,0,0,0,0,0
32892,1,0,0,1,1,0,1
32893,1,0,0,1,0,0,0
32894,1,0,0,0,1,0,0
32895,1,0,0,0,0,0,0
32896,1,0,0,1,0,1,1
32897,0,1,0,1,0,0,0
32898,0,1,1,1,1,0,0
32899,0,0,1,1,0,0,0
32900,0,1,0,1,0,0,1
32901,1,1,1,1,0,0,0
32902,0,0,1,1,0,1,0
32903,0,0,0,1,0,0,0
32904,0,0,1,1,1,0,0
32905,0,0,0,1,1,0,0
32906,0,0,1,1,0,0,0
32907,1,0,1,1,0,0,0
32908,1,0,0,1,0,1,0
32909,1,0,0,1,0,0,0
32910,1,1,1,1,0,1,0
32911,0,1,1,1,0,0,0
32912,0,1,0,1,0,1,0
32913,0,1,1,0,0,0,1
32914,0,0,0,0,0,1,1
32915,0,1,0,1,0,1,1
32916,0,1,0,0,0,1,0
32917,0,0,0,1,0,0,0
32918,0,1,0,0,0,0,0
32919,0,1,0,0,1,0,0
32920,0,1,0,1,0,0,1
32921,0,1,1,0,0,0,1
32922,1,1,0,0,0,0,1
32923,0,1,0,0,0,0,1
32953,0,0,0,0,0,1,1
32954,1,1,0,0,0,1,1
32955,1,1,0,0,1,1,1
32956,0,1,0,1,0,0,0
32957,1,1,0,0,0,1,1
32960,1,1,0,0,0,1,1
32961,0,0,0,1,0,1,0
